N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
-0.9296442143027875,-0.32236837967397075,0.42518378983086585,0.4045921314069238,-2.447675237409744,-0.5317564154515902
-0.9296442143027875,-0.3147083827239287,0.42518378983086585,0.4045921314069238,-2.376581453982645,-0.5396398289831619
0.9363849431214578,-0.6082313371276997,0.42518378983086585,0.4045921314069238,0.8200467911456543,0.5354973784452117
0.9363849431214578,-0.6276195842292451,0.42518378983086585,0.4045921314069238,0.828152518874497,0.5359974479109371
0.9363849431214578,-0.6527087254734452,0.42518378983086585,0.4045921314069238,0.8379963548274877,0.5324695208692429
0.9363849431214578,-0.659797294657914,0.42518378983086585,0.4045921314069238,0.8473938243325887,0.5317016100390234
0.9363849431214578,-0.6777200059307795,0.42518378983086585,0.4045921314069238,0.8567835243362053,0.5313751920436878
0.9363849431214578,-0.6910761863595275,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.5312395227878111
2.802414100545703,3.2217659926446784,0.42518378983086585,-3.912379990619552,0.8662372831383325,0.5316119035337701
2.802414100545703,3.2217659926446784,-3.385603377083334,-3.912379990619552,0.8662372831383325,0.5323542545199969
2.802414100545703,3.2217659926446784,-3.385603377083334,-3.912379990619552,0.8662372831383325,0.5196288731992851
-0.9296442143027875,0.3929781284932448,0.42518378983086585,-3.912379990619552,0.8662372831383325,0.5411265865361815
-0.9296442143027875,0.45274058646228077,0.42518378983086585,-3.912379990619552,0.8557954866156281,0.5113730568670096
-0.9296442143027875,0.5389800827720285,0.42518378983086585,-1.0860403374984373,0.727197390368198,0.5651304959914246
-0.9296442143027875,0.6438587953113389,0.42518378983086585,-1.0860403374984373,0.7001597449614592,0.5688857768123686
-0.9296442143027875,0.6708123142154016,0.42518378983086585,-1.0860403374984373,0.658684819383458,0.5852503944925108
-0.9296442143027875,0.6964712949541056,0.42518378983086585,-1.057674353313749,0.6262930435303363,0.6023358436188437
-0.9296442143027875,0.30220844385752194,0.42518378983086585,0.4045921314069238,-2.520592347769007,0.38354272639610076
-0.9296442143027875,0.27275106110366437,0.3867233642606638,0.4045921314069238,-2.513326260692527,0.3625646181648449
-0.9296442143027875,0.250635576175484,0.41616061579713076,0.4045921314069238,-2.5079089464192856,0.34993242350132037
-0.9296442143027875,0.24746942405999794,0.38763908867900204,-0.436179354514783,-2.4971719776830743,0.31882036057422386
-0.9296442143027875,0.3219290491383282,0.41913492131195473,0.4045921314069238,-2.479942277288024,0.29589934465182666
-0.9296442143027875,0.3682397516248019,0.42518378983086585,0.4045921314069238,-1.9049133292507474,-0.18686160329347243
-0.5826137967564275,0.3610402009947614,0.42518378983086585,0.4045921314069238,0.8662372831383325,0.9969196029586479
