street_id,pca_component_1,pca_component_2
3079,-0.4891422659569999,-0.3055176268466913
3308,-0.5482847579004402,-0.28853498910963854
3317,-0.5187136026744245,-0.29702625768405516
3318,-0.5187136066799289,-0.29702625587769815
3319,-0.5187135369015478,-0.2970262941863291
3320,-0.5187135276209535,-0.29702629933618113
3321,-0.5187134970076105,-0.2970263162386993
3322,-0.5187135960594937,-0.29702626134031146
3323,-0.5187135927564902,-0.2970262632042984
3324,-0.5482847579004402,-0.28853498910963854
3325,-0.5482847579004402,-0.28853498910963854
3391,-0.5187136029211884,-0.29702625757277235
3392,-0.5187134314324484,-0.29702636057304205
3393,-0.5187134745377275,-0.2970263330051984
3394,-0.5187134648870129,-0.29702633863943023
3395,-0.5187136066799289,-0.29702625587769815
3396,-0.5187135255720517,-0.2970263046879229
3397,-0.5187136066799289,-0.29702625587769815
3398,-0.5482847579004402,-0.28853498910963854
3399,-0.5482847579004402,-0.28853498910963854
3400,-0.5482847579004402,-0.28853498910963854
3401,-0.5187136066799289,-0.29702625587769815
3402,-0.5187135604908835,-0.29702628494043365
3403,-0.518713480553366,-0.29702632512172283
3404,-0.5187135639001114,-0.2970262827953041
3405,-0.5187136066799289,-0.29702625587769815
3406,-0.5187135969828973,-0.2970262613777981
3407,-0.5482847579004402,-0.28853498910963854
3443,-0.5187136066799289,-0.29702625587769815
3444,-0.5187136066799289,-0.29702625587769815
3445,-0.5187134774045736,-0.29702632685042335
3446,-0.5187135979703965,-0.2970262598054244
3447,-0.5187136023883452,-0.29702625781306796
3448,-0.5187135975503379,-0.2970262610559491
3449,-0.5187135454178027,-0.29702628959271044
3450,-0.5482847579004402,-0.28853498910963854
3451,-0.5187136002138603,-0.29702625879369254
3452,-0.518713595463589,-0.29702626140863736
3453,-0.5187135527891802,-0.29702628785486207
3454,-0.5187135434893162,-0.29702629496787186
3455,-0.5187136001653784,-0.29702625881555633
3456,-0.5187136066799289,-0.29702625587769815
3457,-0.5187136066799289,-0.29702625587769815
3458,-0.5187136000800948,-0.29702625885401657
3459,-0.5187135188635421,-0.2970263111328869
3539,-0.5187135957187649,-0.2970262613472629
3540,-0.5187135952365329,-0.2970262610383112
3541,-0.5187135523140038,-0.2970262857248245
3542,-0.5187135280844719,-0.2970262990269416
3543,-0.5482847579004402,-0.28853498910963854
3556,-0.5187135438584797,-0.29702629036694356
3557,-0.5187135904306552,-0.29702626368506047
3558,-0.518713601768067,-0.297026258092794
3559,-0.5187135280377443,-0.29702629905259526
3560,-0.5187136066799289,-0.29702625587769815
3561,-0.5187135361236983,-0.2970263002725768
3562,-0.5187136014043814,-0.29702625886995804
3563,-0.51871354281584,-0.2970262909393572
3564,-0.5187135979120111,-0.2970262602726198
3565,-0.5187135339540734,-0.29702630163773247
3566,-0.5187136066799289,-0.29702625587769815
3567,-0.5187136030302021,-0.2970262575236106
3568,-0.5187135294225403,-0.2970263033177375
3569,-0.5187134733899454,-0.2970263397454529
3570,-0.5187135976231088,-0.29702626059038556
3571,-0.5187136035898764,-0.29702625763035795
3572,-0.5187135914626668,-0.2970262632130659
3573,-0.5187134833347448,-0.2970263334880586
3574,-0.5187136066799289,-0.29702625587769815
3575,-0.5482847579004402,-0.28853498910963854
3576,-0.4891424399686336,-0.3055175318683874
3577,-0.4891424011886182,-0.30551755677565673
3578,-0.5187135619812797,-0.2970262840026574
3579,-0.5482847579004402,-0.28853498910963854
3580,-0.5187136066799289,-0.29702625587769815
3581,-0.5187135436798392,-0.29702629046501794
3660,-0.5187135957484562,-0.29702626129259163
3661,-0.5187134091308453,-0.2970263643329934
3662,-0.5482847579004402,-0.28853498910963854
3663,-0.5187134507201402,-0.2970263415002919
3664,-0.5187134175199148,-0.2970263597273582
3665,-0.5187134992712475,-0.2970263150154809
3666,-0.5187136066799289,-0.29702625587769815
3667,-0.4595712405155039,-0.31400882946975717
3668,-0.4595711994197775,-0.3140088477717213
3669,-0.45957128707969214,-0.3140087984173534
3731,-0.5187135488733458,-0.29702629225033633
3732,-0.5482847579004402,-0.28853498910963854
3733,-0.5187135155402544,-0.2970263060076148
3734,-0.518713553190576,-0.2970262887543994
3735,-0.5482847579004402,-0.28853498910963854
3748,-0.5482847579004402,-0.28853498910963854
3749,-0.5187136035172787,-0.29702625767153495
3750,-0.5187136066799289,-0.29702625587769815
3751,-0.5187136066799289,-0.29702625587769815
3752,-0.5187134743150102,-0.29702632854660693
3753,-0.5482847579004402,-0.28853498910963854
3754,-0.518713531324729,-0.29702629724802654
3755,-0.5187135205277497,-0.2970263090276645
3756,-0.5187136066799289,-0.29702625587769815
3757,-0.518713597459938,-0.2970262600356252
3758,-0.5187135289927154,-0.2970262986017134
3759,-0.5187135981987722,-0.29702626068816096
3760,-0.5187134671428661,-0.2970263392338367
3761,-0.5187133960593101,-0.29702637162235307
